q_id,accepans,q_answer_count,q_comment_count,q_creation_date,q_favorite_count,q_view_count,q_tags,a_comment_count,a_edit,a_score,first_answer_date,last_answer_date,accepans_date,accepans_comment_count,accepans_a_edit,accepans_a_score
38375141,1,3,3,2016-07-14 13:08:47.530000,0,34,javascript|jquery,0,0,0,2016-07-14 13:09:59.203 UTC,2016-07-14 13:12:06.21 UTC,2016-07-14 13:09:59.203000,0,0,2
39380566,1,4,3,2016-09-07 23:46:32.090000,0,230,java|arrays|arraylist|multidimensional-array|casting,0,0,1,2016-09-07 23:54:01.06 UTC,2016-09-08 00:07:59.94 UTC,2016-09-08 00:07:59.940000,3,1,2
41691323,1,2,3,2017-01-17 07:31:15.467000,0,53,java|coding-style|switch-statement|refactoring,0,1,1,2017-01-17 07:44:30.657 UTC,2017-01-17 07:51:28.927 UTC,2017-01-17 07:44:30.657000,3,0,3
36944349,1,3,3,2016-04-29 17:34:39.343000,0,72,java|apache-commons-io,0,0,0,2016-04-29 17:36:40.987 UTC,2016-04-29 17:39:09.69 UTC,2016-04-29 17:39:09.690000,0,0,2
38094007,1,2,7,2016-06-29 08:17:37.083000,0,245,javascript|jquery|asp.net-mvc|validation|unobtrusive-validation,4,1,0,2016-06-29 09:58:37.303 UTC,2016-07-01 08:18:01.72 UTC,2016-07-01 08:18:01.720000,0,0,0
36818965,1,2,5,2016-04-24 03:26:10.360000,0,49,javascript|php|jquery|html,0,0,0,2016-04-24 03:44:15.327 UTC,2016-05-02 22:30:11.793 UTC,2016-04-24 03:44:15.327000,2,1,0
36430705,1,2,6,2016-04-05 15:27:37.730000,0,142,javascript|jquery|html|knockout.js,0,0,1,2016-04-05 16:35:05.227 UTC,2016-04-05 16:36:01.577 UTC,2016-04-05 16:36:01.577000,1,0,1
35078741,1,2,5,2016-01-29 07:08:33.073000,0,83,javascript|string|combinations,0,0,0,2016-01-29 07:17:47.12 UTC,2016-01-29 08:01:19.87 UTC,2016-01-29 08:01:19.870000,3,1,0
43514346,1,2,8,2017-04-20 08:37:25.937000,0,39,javascript|html|json|svg,0,0,0,2017-04-20 10:46:04.667 UTC,2017-04-20 11:03:00.92 UTC,2017-04-20 11:03:00.920000,0,0,0
37390031,1,2,0,2016-05-23 11:41:07.963000,1,496,java|maven|dcm4che,1,0,-1,2016-08-04 19:24:06.513 UTC,2016-08-10 08:29:56.967 UTC,2016-08-04 19:24:06.513000,0,1,7
35533002,1,2,0,2016-02-21 06:22:25.793000,0,158,python|dictionary|output|user-input,1,1,0,2016-02-21 06:26:28.45 UTC,2016-02-21 07:39:39.173 UTC,2016-02-21 06:26:28.450000,1,0,0
39263553,1,3,0,2016-09-01 05:47:28.343000,0,4147,java|spring|spring-boot|jackson,2,0,5,2016-09-01 06:13:35.887 UTC,2016-10-14 19:54:08.313 UTC,2016-10-14 19:54:08.313000,1,0,9
38968746,1,2,4,2016-08-16 07:16:58.223000,0,54,java,0,0,0,2016-08-16 07:23:06.53 UTC,2016-08-16 07:24:27.757 UTC,2016-08-16 07:23:06.530000,2,0,2
35065157,1,2,17,2016-01-28 15:13:03.027000,0,661,javascript|iframe|browser|local-storage|session-storage,1,0,2,2016-02-02 14:26:46.73 UTC,2016-02-05 04:20:04.417 UTC,2016-02-02 14:26:46.730000,2,1,2
36642937,1,2,0,2016-04-15 09:11:49.433000,2,69,java|mysql|sql|oracle|struts2,1,0,0,2016-04-15 09:19:08.283 UTC,2016-04-15 10:07:46.953 UTC,2016-04-15 10:07:46.953000,5,0,2
41088408,1,3,1,2016-12-11 16:33:21.387000,1,233,python|django|amazon-s3|boto3|django-staticfiles,2,0,0,2016-12-11 19:30:45.5 UTC,2016-12-13 12:04:22.293 UTC,2016-12-13 11:32:43.127000,0,0,5
44374971,1,2,7,2017-06-05 18:01:34.970000,0,56,javascript|ruby-on-rails|caching|coffeescript|turbolinks,3,0,1,2017-06-06 19:53:10.943 UTC,2017-06-07 09:06:43.65 UTC,2017-06-06 19:53:10.943000,0,0,1
38975292,1,2,2,2016-08-16 12:43:57.443000,0,74,python,4,1,0,2016-08-16 12:46:03.27 UTC,2016-08-16 12:54:07.233 UTC,2016-08-16 12:54:07.233000,1,0,0
42184506,1,2,2,2017-02-12 05:29:10.023000,0,42,python,5,1,0,2017-02-12 05:32:05.13 UTC,2017-02-12 05:48:40.203 UTC,2017-02-12 05:32:05.130000,0,1,4
36858827,1,3,3,2016-04-26 08:01:18.287000,0,58,javascript,0,0,-1,2016-04-26 08:21:50.147 UTC,2016-04-26 08:36:18.497 UTC,2016-04-26 08:36:18.497000,6,0,0
39395607,1,2,0,2016-09-08 16:04:12.077000,0,51,javascript,5,1,2,2016-09-08 16:17:22.6 UTC,2016-09-08 17:48:52.033 UTC,2016-09-08 17:48:52.033000,2,1,1
34709985,1,2,1,2016-01-10 19:43:08.810000,1,128,javascript|php|html|mysql,7,0,-1,2016-01-10 19:53:34.253 UTC,2016-01-10 21:30:48.423 UTC,2016-01-10 21:30:48.423000,0,0,3
37527243,1,3,4,2016-05-30 13:43:50.413000,0,50,java,0,0,0,2016-05-30 13:57:26.26 UTC,2016-05-30 14:15:02.66 UTC,2016-05-30 14:15:02.660000,0,0,0
40545645,1,2,5,2016-11-11 10:10:09.617000,0,39,javascript|jquery,0,0,0,2016-11-11 10:18:07.563 UTC,2016-11-11 10:28:53.043 UTC,2016-11-11 10:18:07.563000,0,0,2
38200344,1,2,5,2016-07-05 09:53:27.467000,1,67,javascript|angularjs,0,0,0,2016-07-05 09:56:59.777 UTC,2016-08-19 22:01:28.923 UTC,2016-07-05 09:56:59.777000,2,0,4
39078445,1,3,5,2016-08-22 11:32:34.160000,0,530,javascript|html|angularjs,0,0,0,2016-08-22 11:34:53.633 UTC,2016-08-22 11:37:45.43 UTC,2016-08-22 11:37:45.430000,4,1,0
36347796,1,2,5,2016-04-01 04:00:03.810000,0,47,javascript|date|datetime,0,1,1,2016-04-01 04:23:39.707 UTC,2016-04-01 04:41:24.67 UTC,2016-04-01 04:23:39.707000,1,1,3
38231967,1,2,6,2016-07-06 19:09:57.060000,0,258,java|eclipse|swing|jframe,0,0,1,2016-07-06 19:13:41.887 UTC,2016-07-06 19:21:45.63 UTC,2016-07-06 19:21:45.630000,2,1,2
40488868,1,2,7,2016-11-08 14:01:35.700000,1,788,python,0,0,0,2016-11-08 14:07:08.81 UTC,2016-11-08 14:17:18.79 UTC,2016-11-08 14:07:08.810000,0,0,3
35048679,1,2,7,2016-01-27 21:46:17.027000,0,104,python|python-3.x|memory-efficient,0,0,1,2016-01-27 22:07:47.827 UTC,2016-01-27 22:13:43.423 UTC,2016-01-27 22:07:47.827000,0,0,7
39606419,1,2,0,2016-09-21 02:07:30.230000,0,687,python|youtube|youtube-dl,1,0,0,2016-09-21 04:25:51.98 UTC,2017-05-03 17:48:25.883 UTC,2016-09-21 04:25:51.980000,3,1,0
37734890,1,2,5,2016-06-09 19:44:35.747000,0,256,java|gradle|war,2,0,1,2016-06-09 20:07:43.503 UTC,2016-06-09 20:33:08.75 UTC,2016-06-09 20:33:08.750000,0,1,2
38596461,1,2,3,2016-07-26 17:35:42.387000,0,89,java|android|xml|button|layout,3,0,1,2016-07-26 17:48:37.84 UTC,2016-07-26 17:51:43.46 UTC,2016-07-26 17:51:43.460000,4,1,0
37893226,1,2,4,2016-06-18 04:25:13.993000,0,980,javascript|node.js|express|passport.js,0,0,0,2016-06-18 04:49:44.907 UTC,2016-06-18 05:42:03.41 UTC,2016-06-18 04:49:44.907000,6,0,2
35931682,1,2,4,2016-03-11 03:28:32.847000,0,114,python,0,0,0,2016-03-11 03:48:23.613 UTC,2016-03-11 03:48:45.8 UTC,2016-03-11 03:48:45.800000,0,0,1
41024654,1,2,4,2016-12-07 18:24:10.380000,0,113,python|django,0,1,4,2016-12-07 18:31:53.267 UTC,2016-12-07 18:35:39.483 UTC,2016-12-07 18:31:53.267000,0,1,4
35912101,1,2,9,2016-03-10 09:15:46.737000,2,342,javascript|html|gulp,0,1,1,2016-03-13 19:07:54.85 UTC,2016-03-13 21:34:00.317 UTC,2016-03-13 19:07:54.850000,0,0,4
36856939,1,2,0,2016-04-26 06:31:35.997000,0,64,javascript|node.js|module,1,1,1,2016-04-26 06:34:03.233 UTC,2016-04-26 06:36:25 UTC,2016-04-26 06:34:03.233000,6,1,5
41060214,1,2,0,2016-12-09 12:11:15.407000,0,52,python|list,1,0,-1,2016-12-09 12:18:21.8 UTC,2016-12-09 12:19:01.94 UTC,2016-12-09 12:18:21.800000,1,0,1
41563542,1,3,8,2017-01-10 07:38:07.663000,1,110,java|lambda|java-8|java-stream,6,1,2,2017-01-10 07:45:38.01 UTC,2017-01-10 08:35:31.133 UTC,2017-01-10 08:07:04.857000,4,1,4
36200027,1,2,1,2016-03-24 12:17:13.637000,0,88,python|parsing,13,1,0,2016-03-24 17:58:05.583 UTC,2016-03-24 18:25:26.587 UTC,2016-03-24 18:25:26.587000,6,1,1
37254275,1,4,0,2016-05-16 12:47:35.127000,0,104,java|selenium|selenium-webdriver,3,1,2,2016-05-16 12:58:33.51 UTC,2016-05-16 14:26:38.463 UTC,2016-05-16 14:26:38.463000,1,0,0
37015159,1,4,0,2016-05-03 22:04:19.200000,0,47,javascript|jquery|html,0,2,2,2016-05-03 22:08:13.02 UTC,2016-05-03 22:18:01.47 UTC,2016-05-03 22:10:08.473000,0,1,2
42981909,1,5,0,2017-03-23 16:33:56.917000,0,75,javascript|jquery|html|css,14,1,2,2017-03-23 16:37:42.603 UTC,2017-03-23 16:50:46.657 UTC,2017-03-23 16:43:32.440000,1,1,2
34986584,1,3,0,2016-01-25 06:46:22.930000,0,608,java|servlets|aem,8,0,1,2016-01-25 07:28:16.183 UTC,2016-01-26 15:16:53.17 UTC,2016-01-25 07:28:16.183000,3,0,2
41558033,1,2,0,2017-01-09 22:28:07.300000,0,45,javascript|events|backbone.js|underscore.js|sugarcrm,0,0,0,2017-01-09 22:36:55.333 UTC,2017-01-12 04:44:38.71 UTC,2017-01-09 22:36:55.333000,2,1,2
40711485,1,5,1,2016-11-21 01:20:34.067000,0,44,javascript|jquery|ajax,1,1,2,2016-11-21 01:23:03.557 UTC,2016-11-21 01:56:22.067 UTC,2016-11-21 01:24:55.387000,14,1,2
40776193,1,2,2,2016-11-24 00:09:50.503000,0,60,python|dictionary|random,1,0,0,2016-11-24 00:25:08.44 UTC,2016-11-24 00:34:22.077 UTC,2016-11-24 00:25:08.440000,1,1,1
35774081,1,2,0,2016-03-03 13:52:55.020000,0,1452,python|arrays|machine-learning|scikit-learn,0,1,1,2016-03-03 14:05:44.28 UTC,2017-03-28 01:42:19.227 UTC,2016-03-03 14:05:44.280000,0,0,0
38805974,1,2,0,2016-08-06 15:41:47.143000,0,54,java|database|hibernate,0,0,0,2016-08-06 15:46:05.247 UTC,2016-08-06 16:12:56.01 UTC,2016-08-06 15:46:05.247000,0,0,0
34638784,1,3,0,2016-01-06 17:12:32.073000,0,76,javascript|jquery,1,0,1,2016-01-06 17:20:30.48 UTC,2016-01-06 17:26:52.92 UTC,2016-01-06 17:20:30.480000,6,1,3
42083695,1,2,0,2017-02-07 07:04:22.577000,0,29,python|pandas|numpy|dataframe,0,0,0,2017-02-07 07:08:22.407 UTC,2017-02-07 07:12:58.307 UTC,2017-02-07 07:08:22.407000,0,0,2
43952708,1,2,0,2017-05-13 11:39:45.600000,0,29,javascript|json,0,0,0,2017-05-13 11:43:46.703 UTC,2017-05-13 11:49:13.927 UTC,2017-05-13 11:43:46.703000,1,1,2
38103030,1,2,0,2016-06-29 14:47:11.547000,0,196,java|dataset|netcdf|scientific-computing|ncml,1,0,0,2016-06-29 20:18:29.927 UTC,2016-07-12 00:50:47.69 UTC,2016-06-29 20:18:29.927000,0,0,0
38441079,1,4,0,2016-07-18 15:50:30.357000,1,95,python,4,1,3,2016-07-18 15:54:11.963 UTC,2016-07-18 17:22:33.56 UTC,2016-07-18 15:54:13.140000,3,1,5
38213433,1,4,3,2016-07-05 21:55:08.593000,0,62,python|python-3.x,1,0,4,2016-07-05 22:01:08.007 UTC,2016-07-05 22:13:12.24 UTC,2016-07-05 22:12:30.153000,2,0,1
35994592,1,2,5,2016-03-14 17:52:34.003000,1,463,javascript|kendo-ui|treeview|kendo-treeview,1,0,0,2016-03-15 07:48:52.45 UTC,2016-03-15 16:57:30.073 UTC,2016-03-15 07:48:52.450000,3,0,1
36965425,1,3,5,2016-05-01 10:08:43.057000,0,57,java|android,4,0,0,2016-05-01 10:12:57.317 UTC,2016-05-01 11:56:01.077 UTC,2016-05-01 11:56:01.077000,17,0,1
35905264,1,4,8,2016-03-10 00:17:14.530000,1,12602,python|python-2.7|python-3.x|import|keras,2,2,3,2016-03-10 00:47:26.017 UTC,2017-01-08 05:28:09.13 UTC,2016-03-10 08:33:01.643000,0,1,5
42160582,1,2,0,2017-02-10 13:30:08.217000,1,260,python|numpy,0,1,0,2017-02-10 14:09:32.83 UTC,2017-02-10 17:22:34.197 UTC,2017-02-10 14:09:32.830000,10,1,1
41376564,1,4,0,2016-12-29 09:18:23.733000,0,32,python,0,3,0,2016-12-29 09:23:33.067 UTC,2016-12-29 09:43:36.167 UTC,2016-12-29 09:26:28.573000,3,0,0
34639969,1,3,0,2016-01-06 18:17:16.723000,0,94,java|android|static|textview,0,0,4,2016-01-06 18:32:23.13 UTC,2016-01-06 19:07:23.563 UTC,2016-01-06 18:46:49.290000,0,0,1
42920114,1,2,4,2017-03-21 06:43:46.630000,0,111,javascript|jquery|drop-down-menu,1,0,0,2017-03-21 07:02:06.153 UTC,2017-03-21 07:04:18.93 UTC,2017-03-21 07:04:18.930000,3,1,1
40216046,1,2,0,2016-10-24 10:23:33.230000,0,218,java|spring|jpa|jdbc,2,1,1,2016-10-24 10:35:57.813 UTC,2016-10-24 10:52:34.347 UTC,2016-10-24 10:35:57.813000,3,1,2
41575274,1,2,0,2017-01-10 17:54:47.897000,0,330,javascript|reactjs|webpack,2,0,1,2017-01-10 18:01:45.877 UTC,2017-01-10 18:09:49.87 UTC,2017-01-10 18:09:49.870000,0,0,1
41900778,1,2,0,2017-01-27 18:35:28.540000,0,191,java|web-services|ssl|jax-ws,0,0,2,2017-01-31 11:45:31.017 UTC,2017-01-31 12:57:12.297 UTC,2017-01-31 12:57:12.297000,7,1,1
38045188,1,3,0,2016-06-27 02:44:23.073000,0,124,javascript|c#|asp.net|angularjs|asp.net-mvc,1,0,1,2016-06-27 03:02:19.9 UTC,2016-06-27 03:35:20.217 UTC,2016-06-27 03:19:20.220000,0,0,0
39395731,1,2,0,2016-09-08 16:10:10.253000,0,379,python|py.test,0,0,1,2016-09-08 16:17:39.253 UTC,2016-09-08 16:18:26.573 UTC,2016-09-08 16:17:39.253000,7,1,2
39022374,1,2,0,2016-08-18 15:41:02.930000,0,926,python-3.x|neural-network|tensorflow,0,0,0,2016-08-18 15:52:24.827 UTC,2016-12-01 15:08:23.207 UTC,2016-12-01 15:08:23.207000,1,0,1
44369957,1,2,2,2017-06-05 13:20:34.883000,0,26,java|multithreading|future,1,0,1,2017-06-05 14:03:45.903 UTC,2017-06-05 17:46:48.33 UTC,2017-06-05 14:03:45.903000,0,0,1
39585164,1,2,2,2016-09-20 03:15:53.650000,0,27,java|stack|push|pop|peek,1,0,-1,2016-09-20 03:20:19.4 UTC,2016-09-20 03:21:04.483 UTC,2016-09-20 03:21:04.483000,4,1,1
43983692,1,3,4,2017-05-15 15:43:51.960000,0,81,java|floating-point|double,2,2,2,2017-05-15 15:52:01.75 UTC,2017-05-15 16:03:08.603 UTC,2017-05-15 16:03:08.603000,1,0,1
35572652,1,5,0,2016-02-23 08:42:16.383000,0,224,python|python-2.7,3,2,3,2016-02-23 08:45:00.977 UTC,2016-02-23 09:03:22.287 UTC,2016-02-23 08:49:47.233000,0,0,4
41309776,1,2,1,2016-12-24 02:24:08.757000,0,41,javascript|mongodb|meteor,2,0,1,2016-12-24 05:06:46.093 UTC,2016-12-27 18:41:14.94 UTC,2016-12-24 05:06:46.093000,5,1,2
44280018,1,2,2,2017-05-31 08:51:09.153000,0,34,javascript|arrays,2,0,1,2017-05-31 08:59:44.367 UTC,2017-05-31 09:01:21.717 UTC,2017-05-31 09:01:21.717000,2,1,1
41731327,1,3,3,2017-01-18 23:33:56.977000,0,69,python|python-2.7|unicode|emoji|python-unicode,9,1,3,2017-01-18 23:40:23.41 UTC,2017-01-18 23:50:04.07 UTC,2017-01-18 23:40:23.410000,9,1,3
34682110,1,3,0,2016-01-08 16:51:14.357000,0,148,java|multithreading|design-patterns,0,1,2,2016-01-08 17:00:36.417 UTC,2016-01-08 17:03:29.22 UTC,2016-01-08 17:03:29.220000,2,0,3
40364498,1,3,0,2016-11-01 16:38:47.990000,1,79,javascript|angularjs|json|angularjs-scope|http-get,2,0,0,2016-11-01 16:56:30.58 UTC,2016-11-02 16:42:46.343 UTC,2016-11-01 16:57:10.163000,0,0,2
34724029,1,3,1,2016-01-11 14:33:43.020000,0,61,javascript|php|html,0,1,1,2016-01-11 14:40:55.617 UTC,2016-01-11 14:50:50.223 UTC,2016-01-11 14:45:05.623000,2,1,0
40833241,1,2,1,2016-11-27 19:55:44.140000,0,29,python|string|file|search,0,1,0,2016-11-27 20:01:10.943 UTC,2016-11-27 20:02:10.46 UTC,2016-11-27 20:01:10.943000,0,0,0
41125543,1,2,1,2016-12-13 16:08:19.447000,0,84,python|regex|url,0,1,1,2016-12-13 16:21:40.413 UTC,2016-12-13 16:36:17.58 UTC,2016-12-13 16:36:17.580000,0,1,2
37175267,1,2,1,2016-05-12 00:17:43.920000,0,40,java|arrays|sorting,0,0,0,2016-05-12 00:40:58.907 UTC,2016-05-12 00:44:18.38 UTC,2016-05-12 00:44:18.380000,0,0,0
36422837,1,2,1,2016-04-05 09:49:52.537000,0,658,java|spring|spring-mvc|spring-security|spring-boot,0,0,0,2016-04-05 09:56:05.32 UTC,2016-04-05 15:14:44.78 UTC,2016-04-05 15:14:44.780000,1,0,0
37216547,1,3,1,2016-05-13 18:00:45.273000,0,37,python|python-3.x|exception,2,0,1,2016-05-13 18:05:29.017 UTC,2016-05-13 18:25:20.72 UTC,2016-05-13 18:25:20.720000,0,0,0
41241910,1,2,4,2016-12-20 12:01:51.080000,0,66,javascript|jquery|angularjs,1,0,0,2016-12-20 12:24:08.533 UTC,2016-12-20 12:25:01.36 UTC,2016-12-20 12:25:01.360000,2,0,0
42087058,1,4,5,2017-02-07 10:11:15.947000,0,35,javascript|regex,3,1,0,2017-02-07 10:15:40.86 UTC,2017-02-07 10:42:43.357 UTC,2017-02-07 10:15:40.860000,0,0,1
38048459,1,2,0,2016-06-27 07:47:43.927000,0,42,javascript|json|lodash,2,0,0,2016-06-27 07:54:57.987 UTC,2016-06-27 09:25:38.037 UTC,2016-06-27 09:25:38.037000,1,0,0
41487899,1,2,6,2017-01-05 14:47:28.473000,0,271,javascript|angularjs|angular-material|md-select,2,1,0,2017-01-05 15:17:57.473 UTC,2017-01-05 15:23:25.52 UTC,2017-01-05 15:23:25.520000,3,0,1
37142237,1,2,1,2016-05-10 14:59:38.380000,0,42,javascript|jquery|angularjs,3,0,0,2016-05-10 15:15:09.927 UTC,2016-05-10 15:16:09.413 UTC,2016-05-10 15:16:09.413000,5,1,1
39249624,1,2,0,2016-08-31 12:25:58.403000,0,52,javascript|angularjs|html5,0,0,1,2016-08-31 12:38:06.793 UTC,2016-08-31 12:48:59.977 UTC,2016-08-31 12:38:06.793000,1,0,1
35087072,1,4,0,2016-01-29 14:36:50.860000,0,71,java,0,0,6,2016-01-29 14:38:31.72 UTC,2016-01-29 14:40:29.04 UTC,2016-01-29 14:38:38.733000,7,0,4
42214658,1,2,0,2017-02-13 22:24:27.150000,0,47,javascript|html|css|sass,0,0,-1,2017-02-13 22:29:46 UTC,2017-02-13 22:43:31.683 UTC,2017-02-13 22:29:46.000000,4,1,3
41322377,1,4,0,2016-12-25 15:28:01.290000,0,40,java|while-loop|collatz,0,2,1,2016-12-25 15:33:50.517 UTC,2016-12-25 15:57:07.563 UTC,2016-12-25 15:35:36.513000,0,0,2
39228893,1,8,2,2016-08-30 13:29:59.093000,0,96,python|dictionary,7,4,1,2016-08-30 13:34:51.437 UTC,2016-08-30 13:51:26.863 UTC,2016-08-30 13:35:56.577000,0,1,4
38227120,1,2,2,2016-07-06 14:52:31.263000,0,82,javascript|html|angularjs,1,0,0,2016-07-06 15:01:28.413 UTC,2016-07-06 17:46:55.243 UTC,2016-07-06 15:01:28.413000,7,0,5
38763097,1,2,0,2016-08-04 09:09:05.320000,0,51,javascript|jquery|html|css|navigation,0,1,0,2016-08-04 09:38:42.18 UTC,2016-08-04 09:41:34.633 UTC,2016-08-04 09:41:34.633000,3,0,1
43329474,1,2,0,2017-04-10 17:32:08.930000,1,37,java|theory,0,0,1,2017-04-10 17:35:39.41 UTC,2017-04-10 17:37:41.367 UTC,2017-04-10 17:35:39.410000,3,1,6
41540415,1,2,0,2017-01-09 03:01:54.437000,0,41,python-3.x|anaconda,0,0,0,2017-01-09 03:59:51.417 UTC,2017-01-09 04:09:11.493 UTC,2017-01-09 04:09:11.493000,2,1,1
37119901,1,2,0,2016-05-09 15:40:41.117000,0,146,java|mongodb|vert.x,0,0,0,2016-05-10 11:36:41.583 UTC,2016-05-10 20:36:27.517 UTC,2016-05-10 11:36:41.583000,0,0,1
38168891,1,2,0,2016-07-03 10:13:32.040000,0,107,java|android|cordova,0,0,0,2016-07-07 06:50:31.673 UTC,2016-07-09 13:50:37.253 UTC,2016-07-09 13:50:37.253000,0,0,2
38437000,1,5,0,2016-07-18 12:40:55.343000,0,246,javascript|jquery|html,3,0,6,2016-07-18 12:43:16.603 UTC,2016-07-18 12:59:10.283 UTC,2016-07-18 12:43:16.603000,1,1,3
37782622,1,2,0,2016-06-13 05:51:46.047000,0,702,javascript|testing|sapui5|qunit|openui5,0,0,0,2016-06-16 06:23:46.027 UTC,2017-01-05 09:46:44.983 UTC,2016-06-16 06:23:46.027000,2,1,2
41567084,1,3,0,2017-01-10 10:54:29.787000,0,51,python|python-2.7,3,1,1,2017-01-10 10:56:09.937 UTC,2017-01-10 10:58:19.553 UTC,2017-01-10 10:56:09.937000,0,0,6
38866552,1,4,1,2016-08-10 07:13:58.220000,0,184,python|struct|hex|long-integer|big-endian,8,0,1,2016-08-10 07:22:06.673 UTC,2016-08-10 07:32:13.147 UTC,2016-08-10 07:23:03.873000,2,1,1
39469068,1,2,2,2016-09-13 11:37:31.410000,0,218,javascript|angularjs|ecmascript-6|ngtable|angular-meteor,1,0,0,2016-09-14 03:29:17.347 UTC,2016-09-20 09:18:32.177 UTC,2016-09-20 09:18:32.177000,0,0,3
36735912,1,4,2,2016-04-20 06:50:22.260000,0,60,python|python-3.x|fibonacci,1,0,0,2016-04-20 06:58:38.007 UTC,2016-04-20 09:49:56.703 UTC,2016-04-20 06:58:38.007000,0,0,2
38688951,1,3,8,2016-07-31 22:37:18.603000,0,82,java|arrays,1,0,1,2016-07-31 22:42:43.987 UTC,2016-07-31 23:36:52.67 UTC,2016-07-31 22:47:23.013000,3,1,8
43188434,1,2,9,2017-04-03 15:20:21.180000,0,84,java|objective-c|crc,0,1,1,2017-04-03 19:00:22.977 UTC,2017-04-03 21:53:07.167 UTC,2017-04-03 21:53:07.167000,0,0,1
39911943,1,4,10,2016-10-07 07:39:08.807000,0,61,javascript|jquery|arrays|sorting,2,1,3,2016-10-07 07:51:14.117 UTC,2016-10-07 08:03:30.203 UTC,2016-10-07 07:58:41.990000,1,0,2
41487772,1,2,0,2017-01-05 14:40:45.327000,0,78,javascript,1,0,3,2017-01-05 14:48:12.547 UTC,2017-01-05 14:50:24.483 UTC,2017-01-05 14:50:24.483000,1,1,2
36404401,1,2,0,2016-04-04 13:43:17.827000,0,134,javascript|jquery|json|jsonlint,2,0,15,2016-04-04 13:45:03.783 UTC,2016-04-04 13:48:54.33 UTC,2016-04-04 13:48:54.330000,1,1,4
38518777,1,2,0,2016-07-22 05:23:43.297000,0,52,javascript|reactjs|es6-promise,2,1,0,2016-07-22 05:41:06.467 UTC,2016-07-22 06:10:59.057 UTC,2016-07-22 06:10:59.057000,0,0,1
39525959,1,2,0,2016-09-16 07:26:42.850000,0,55,java|maven|repository|maven-plugin|artifactory,0,0,1,2016-09-16 12:01:46.453 UTC,2016-09-16 12:03:24.203 UTC,2016-09-16 12:03:24.203000,1,0,1
39043122,1,3,0,2016-08-19 15:47:22.257000,2,334,java|android,0,1,3,2016-08-19 15:55:48.02 UTC,2016-08-19 15:57:51.597 UTC,2016-08-19 15:55:48.020000,2,1,2
36851960,1,2,0,2016-04-25 22:07:21.590000,0,460,javascript|android|cordova|google-maps|google-maps-api-3,0,0,0,2016-04-25 22:18:21.617 UTC,2016-04-25 22:23:26.947 UTC,2016-04-25 22:23:26.947000,0,0,2
40786648,1,2,5,2016-11-24 12:38:08.510000,1,80,javascript|jquery|css,1,0,0,2016-11-24 12:42:12.48 UTC,2016-11-24 12:56:37.967 UTC,2016-11-24 12:56:37.967000,0,0,1
34621230,1,2,5,2016-01-05 21:05:03.107000,0,54,python|cyrillic,1,0,0,2016-01-05 21:23:23.187 UTC,2016-01-05 22:31:44.453 UTC,2016-01-05 22:31:44.453000,3,1,0
36216407,1,3,5,2016-03-25 08:19:54.087000,0,82,javascript|jquery|html,1,0,1,2016-03-25 08:28:40.803 UTC,2016-03-25 08:53:19.45 UTC,2016-03-25 08:28:40.803000,2,0,4
34620573,1,3,5,2016-01-05 20:23:10.293000,0,55,python,7,1,4,2016-01-05 20:29:58.91 UTC,2016-01-05 20:43:15.073 UTC,2016-01-05 20:43:15.073000,0,0,4
40136713,1,4,0,2016-10-19 16:16:19.463000,0,29,javascript|angularjs,3,1,1,2016-10-19 16:20:51.93 UTC,2016-10-19 16:28:34.38 UTC,2016-10-19 16:20:51.930000,1,1,2
42196206,1,2,0,2017-02-13 03:24:36.783000,0,45,java|arrays,0,0,0,2017-02-13 03:26:16.15 UTC,2017-02-13 04:04:26.707 UTC,2017-02-13 03:26:16.150000,1,0,1
36800125,1,2,0,2016-04-22 17:38:44.683000,0,36,javascript|angularjs,0,1,0,2016-04-22 17:44:14.727 UTC,2016-04-22 18:30:24.583 UTC,2016-04-22 18:30:24.583000,0,0,0
38019090,1,2,0,2016-06-24 17:31:57.913000,0,266,javascript|d3.js|typescript|webpack,1,0,0,2016-09-14 09:56:14.73 UTC,2016-09-17 22:11:58.84 UTC,2016-09-17 22:11:58.840000,0,0,2
39108980,1,2,2,2016-08-23 19:10:50.020000,0,49,python|string|numbers|truncate,1,0,2,2016-08-23 19:12:47.44 UTC,2016-08-23 19:13:00.657 UTC,2016-08-23 19:12:47.440000,1,0,5
41656595,1,2,0,2017-01-15 00:39:55.110000,0,44,python|arrays|matrix,0,0,1,2017-01-15 00:44:49.28 UTC,2017-01-15 00:46:00.123 UTC,2017-01-15 00:44:49.280000,0,0,1
44452189,1,3,3,2017-06-09 07:48:00.360000,0,29,javascript|regex,2,1,3,2017-06-09 07:52:26.35 UTC,2017-06-09 07:54:33.053 UTC,2017-06-09 07:52:56.177000,0,1,1
36298727,1,5,1,2016-03-30 02:44:28.190000,0,678,javascript|jquery|html,0,1,14,2016-03-30 02:50:57.947 UTC,2016-03-30 03:06:11.44 UTC,2016-03-30 03:06:11.440000,2,1,2
34619992,1,3,1,2016-01-05 19:44:56.233000,0,158,java|android|interface|enums,0,0,1,2016-01-05 20:04:38.68 UTC,2016-01-05 20:23:35.59 UTC,2016-01-05 20:21:35.203000,0,0,3
