class,post_comment_count,post_favorite_count,post_score,post_view_count,users_reputation,users_up_votes,users_down_votes,score_prev_acceptans,score_prev_ans,score_prev_comment,score_prev_question,score_prev_favquestion,user_numpost,user_numpost_answered,post_answer_count,age_user,title_length,num_block_code,num_i_sentences,num_wh_words,num_y_sentences,tags_popularity,num_tags,num_words,num_url,post_error,code_length
1,2,0,0,410,1604,651,2,3,18,5,34,7,260,208,2,591.0,56,2,7,1,0,2,4,86.0,0.0,1.0,87.0
1,1,0,0,137,65,26,0,0,2,1,1,1,10,8,1,1042.0,83,1,1,0,0,1,4,28.0,0.0,0.0,229.0
1,0,0,1,465,551,50,1,5,14,6,19,2,37,32,1,1060.0,44,0,5,1,0,1,2,38.0,0.0,0.0,0.0
1,0,0,-1,157,3,0,0,0,0,0,-1,0,3,3,2,0.0,54,2,1,2,0,1,2,31.0,0.0,0.0,1348.0
1,3,0,3,537,6506,1417,50,171,364,81,32,7,121,110,1,2123.0,51,0,5,1,0,1,2,69.0,2.0,0.0,0.0
1,0,0,3,930,841,193,3,5,9,6,11,0,74,62,2,1712.0,47,5,6,1,0,1,3,40.0,2.0,1.0,1543.0
1,0,0,2,1059,963,42,5,29,45,19,18,0,44,33,1,372.0,31,5,7,3,0,3,4,80.0,0.0,1.0,4048.0
1,1,0,0,43,3,0,0,0,0,0,0,0,2,1,1,0.0,26,3,4,2,0,2,3,66.0,0.0,0.0,1618.0
1,0,0,3,346,7903,1310,4,89,143,80,8,0,291,267,1,1632.0,43,1,4,5,0,1,4,47.0,0.0,0.0,618.0
1,0,7,42,6153,54404,2285,43,2347,4227,372,57,10,288,274,1,2385.0,54,0,0,0,0,0,2,13.0,1.0,0.0,0.0
1,2,0,2,1935,33,3,0,0,2,0,2,2,2,2,1,0.0,36,3,3,3,0,1,3,47.0,0.0,0.0,1182.0
1,6,0,0,204,921,68,2,0,0,5,59,3,68,61,1,615.0,31,1,2,1,0,2,3,10.0,0.0,0.0,155.0
1,0,0,3,236,12,2,0,0,0,0,-5,1,3,3,2,0.0,51,2,2,0,0,3,4,23.0,0.0,0.0,2964.0
1,0,0,0,39,130,6,0,0,13,0,-3,0,5,5,2,863.0,35,0,5,1,0,1,1,53.0,0.0,0.0,0.0
1,3,0,0,659,8811,1796,14,159,223,91,140,19,518,485,1,2479.0,62,2,8,1,0,1,4,62.0,1.0,0.0,264.0
1,0,0,1,90,41,2,0,0,0,1,5,0,7,7,2,5.0,31,2,2,0,0,2,2,11.0,0.0,0.0,1228.0
1,2,0,-1,157,451,19,0,32,23,2,-2,0,18,14,2,363.0,52,3,1,0,0,1,4,49.0,2.0,1.0,2793.0
1,0,1,4,76,66,24,0,0,0,0,5,1,8,6,1,1095.0,59,1,3,3,0,4,4,39.0,0.0,0.0,1488.0
1,0,0,0,72,835,193,20,7,12,7,10,0,146,126,1,1862.0,87,5,4,3,0,0,3,46.0,0.0,1.0,2130.0
1,0,0,1,43,20,8,0,0,0,0,2,0,6,6,1,0.0,35,1,9,2,0,2,2,61.0,0.0,0.0,1113.0
1,1,0,0,50,17,1,0,0,0,0,-3,0,5,4,1,62.0,69,0,0,0,0,0,1,9.0,0.0,0.0,0.0
1,0,1,0,20,1,0,0,0,0,0,0,1,1,1,1,271.0,38,1,0,0,0,1,1,22.0,0.0,0.0,372.0
1,4,0,0,123,1615,184,29,44,89,21,6,2,13,12,1,408.0,46,3,4,0,0,2,3,95.0,0.0,0.0,1450.0
1,0,0,0,237,4707,728,0,10,11,20,141,32,457,390,1,1498.0,87,0,5,2,0,0,2,47.0,0.0,1.0,0.0
1,0,0,1,115,3377,452,102,135,206,79,107,16,170,141,4,1533.0,44,2,5,0,0,1,3,32.0,0.0,0.0,827.0
1,5,0,1,122,2884,20,10,38,103,2,52,13,96,82,1,1540.0,32,2,5,3,0,2,5,52.0,1.0,1.0,223.0
1,0,0,0,31,389,851,7,10,16,6,0,0,3,2,1,658.0,32,1,3,2,0,1,5,65.0,1.0,0.0,201.0
1,1,1,1,41,1288,194,174,3,-2,49,56,6,204,188,2,207.0,48,3,2,1,0,1,4,51.0,0.0,0.0,161.0
1,2,0,0,55,15,0,0,0,0,0,-3,1,9,9,1,0.0,21,1,3,1,0,1,1,57.0,0.0,0.0,838.0
1,4,0,0,495,592,64,12,0,0,1,2,1,21,19,1,718.0,45,0,1,0,0,0,1,30.0,1.0,0.0,0.0
1,1,0,2,91,84,58,0,2,3,1,3,0,4,3,1,319.0,66,2,4,1,0,3,5,60.0,0.0,0.0,839.0
1,1,0,0,362,7,0,0,0,0,0,0,0,4,4,1,1344.0,59,1,0,0,0,1,3,31.0,0.0,0.0,1176.0
1,11,0,1,44,157,25,0,0,0,3,11,3,28,27,1,87.0,91,4,3,0,0,1,5,19.0,0.0,1.0,799.0
1,0,0,0,112,3,0,0,0,0,0,0,0,5,5,1,1195.0,58,0,6,2,0,0,4,59.0,0.0,0.0,0.0
1,1,2,1,2449,991,121,7,31,43,33,1,2,17,15,1,1874.0,38,3,12,5,0,1,2,114.0,0.0,0.0,674.0
1,1,0,-1,39,23,5,0,0,0,0,1,2,3,3,1,1.0,40,1,2,0,0,1,1,38.0,0.0,1.0,2305.0
1,0,0,0,29,1763,255,2,25,48,33,3,0,135,125,1,1528.0,65,0,2,1,0,0,1,65.0,0.0,0.0,0.0
1,0,0,0,39,13,0,0,1,1,1,0,0,3,3,1,134.0,27,6,7,0,0,0,1,112.0,0.0,1.0,789.0
1,4,0,0,45,21,2,0,0,0,0,0,0,11,10,1,749.0,79,1,1,2,0,2,3,93.0,0.0,0.0,364.0
1,2,0,1,36,80,17,0,1,1,2,8,0,20,18,1,311.0,29,0,1,1,0,1,3,31.0,1.0,0.0,0.0
1,1,0,2,994,3377,452,102,135,206,79,107,16,170,141,2,1533.0,65,1,1,0,0,2,3,18.0,0.0,0.0,400.0
1,4,0,0,46,1,0,0,0,0,0,-3,0,2,2,4,0.0,29,1,10,5,0,1,1,81.0,0.0,0.0,1308.0
1,1,0,0,184,273,90,38,6,7,0,7,3,4,3,2,1080.0,44,2,15,1,0,1,3,133.0,0.0,0.0,61.0
1,1,0,2,37,176,59,0,0,0,0,4,1,32,25,1,264.0,36,1,2,0,0,3,5,63.0,0.0,0.0,2296.0
1,1,5,14,7269,1747,120,4,0,2,19,257,66,243,182,4,12.0,45,0,3,0,0,3,5,10.0,0.0,0.0,0.0
1,0,0,0,146,880,54,0,2,3,7,95,15,195,148,1,24.0,53,0,5,0,0,0,3,33.0,0.0,0.0,0.0
1,9,0,3,189,48,5,0,0,0,1,3,0,9,8,2,1372.0,53,1,5,1,0,0,2,58.0,0.0,0.0,345.0
1,0,0,1,203,57,25,0,2,2,0,2,0,11,8,1,144.0,42,6,8,4,0,2,5,111.0,1.0,0.0,1803.0
1,6,1,-3,307,15,39,0,0,0,0,-3,1,5,4,1,27.0,63,2,9,3,0,1,1,60.0,0.0,0.0,351.0
1,0,0,0,38,511,126,1,15,14,31,33,5,198,164,2,1402.0,55,1,2,0,0,2,3,29.0,0.0,0.0,378.0
1,3,0,1,41,2552,380,19,4,4,67,361,63,170,165,1,1022.0,43,3,4,3,0,1,3,68.0,0.0,0.0,3025.0
1,1,0,2,914,56,6,0,0,0,1,6,1,17,14,1,659.0,27,0,10,1,0,3,5,149.0,6.0,1.0,0.0
1,0,0,6,8280,33,0,0,0,0,2,6,0,1,1,4,0.0,53,2,0,0,0,2,3,39.0,0.0,0.0,1227.0
1,0,0,0,46,8,0,0,0,0,0,0,0,5,5,1,201.0,35,6,6,2,0,2,3,93.0,0.0,0.0,9882.0
1,0,0,2,499,23,4,0,0,0,0,2,0,10,8,1,276.0,37,1,3,2,0,2,2,39.0,0.0,0.0,1054.0
1,4,1,0,173,120,13,0,0,0,1,1,1,26,23,1,1007.0,103,0,5,5,0,0,3,94.0,0.0,0.0,0.0
1,1,0,0,43,166,10,0,0,5,1,0,0,8,7,1,574.0,55,2,4,2,0,2,4,101.0,0.0,1.0,715.0
1,14,1,4,8211,45,31,0,0,2,1,4,1,3,2,1,432.0,37,2,7,1,1,1,5,54.0,2.0,1.0,641.0
1,5,0,0,91,4021,4243,23,234,268,3,39,10,166,150,1,409.0,45,4,5,0,0,2,3,55.0,1.0,1.0,1693.0
1,2,0,3,106,1176,494,4,0,4,10,102,6,160,139,4,761.0,76,3,2,0,0,2,3,17.0,0.0,0.0,224.0
1,3,0,0,55,13,0,0,0,0,0,1,0,2,2,4,0.0,34,2,2,0,0,3,3,30.0,1.0,0.0,439.0
1,0,1,1,389,715,132,1,4,6,4,30,6,84,64,1,1595.0,67,1,7,2,0,2,5,75.0,2.0,0.0,824.0
1,1,0,1,32,38,11,0,0,0,0,1,0,9,9,1,20.0,42,1,2,0,0,2,2,17.0,0.0,1.0,222.0
1,3,1,0,490,1,0,0,0,0,0,0,1,2,2,1,177.0,31,2,6,2,0,2,3,54.0,0.0,1.0,1419.0
1,0,0,0,87,3,0,0,0,0,0,0,0,1,1,1,0.0,36,1,1,0,0,0,2,8.0,0.0,1.0,974.0
1,0,0,2,900,11,0,0,0,0,0,2,0,1,1,2,0.0,47,3,0,0,0,1,2,19.0,1.0,1.0,235.0
1,0,0,0,1058,72,12,0,0,1,0,2,1,9,8,1,1466.0,28,2,5,2,0,0,3,65.0,1.0,1.0,1897.0
1,0,0,1,62,6,0,0,0,0,0,0,0,2,2,2,0.0,42,2,2,2,0,1,1,26.0,0.0,0.0,105.0
1,12,0,-2,238,1,0,0,0,0,0,-2,0,3,1,1,19.0,42,0,16,1,0,2,2,174.0,0.0,1.0,0.0
1,5,0,0,685,780,230,82,6,12,11,7,1,33,33,1,2129.0,75,0,4,0,0,0,1,40.0,2.0,0.0,0.0
1,0,0,6,114,149,15,0,4,4,0,8,0,10,9,1,644.0,44,2,8,0,0,0,4,85.0,0.0,0.0,242.0
1,1,0,-3,110,15,4,0,0,0,0,-3,0,3,3,1,122.0,54,1,0,0,0,1,3,13.0,0.0,0.0,106.0
1,0,0,0,200,21,2,0,0,-1,0,0,0,6,5,2,925.0,65,2,0,0,0,3,4,69.0,0.0,0.0,163.0
1,2,0,-1,188,9,0,0,0,0,0,-1,0,1,1,1,61.0,69,0,6,4,0,3,5,60.0,0.0,0.0,0.0
1,1,0,0,353,152,111,0,0,0,8,6,1,66,51,1,546.0,54,1,2,2,0,1,4,40.0,0.0,0.0,622.0
1,2,0,1,25,728,275,1,0,0,11,25,3,89,88,1,174.0,56,0,1,0,0,1,2,18.0,1.0,0.0,0.0
1,2,0,0,50,29,0,0,0,0,1,-2,0,7,6,1,239.0,50,1,2,0,0,2,3,39.0,0.0,0.0,1125.0
1,0,0,0,14,6,0,0,0,0,0,1,0,3,3,1,555.0,89,0,1,1,0,1,2,36.0,0.0,0.0,0.0
1,1,0,0,46,4,0,0,0,0,0,0,0,1,1,1,68.0,42,0,2,0,0,0,1,23.0,0.0,0.0,0.0
1,0,0,0,77,437,130,6,1,2,3,5,0,66,65,1,255.0,60,0,1,0,0,0,1,6.0,0.0,0.0,0.0
1,4,2,2,742,49,1,0,1,3,0,2,2,1,1,1,593.0,70,8,6,8,0,2,4,177.0,0.0,1.0,1962.0
1,1,0,-1,148,104,54,1,0,0,7,11,0,68,61,1,821.0,47,1,4,0,0,1,2,22.0,1.0,0.0,7356.0
1,5,0,2,201,1588,453,133,30,45,51,83,12,96,87,1,457.0,44,2,3,1,0,1,3,23.0,0.0,0.0,815.0
1,2,0,-1,24,1,0,0,0,0,0,-1,0,1,1,1,34.0,56,0,4,0,0,0,1,26.0,1.0,1.0,0.0
1,11,0,0,23,218,17,0,0,3,0,2,0,24,15,1,672.0,38,1,0,0,0,1,3,59.0,0.0,1.0,283.0
1,14,0,2,232,231,17,0,0,1,0,11,0,21,20,2,473.0,35,0,11,4,0,1,3,136.0,0.0,0.0,0.0
1,4,0,0,210,3,0,0,0,0,0,0,0,3,2,1,9.0,70,3,3,2,0,4,5,22.0,0.0,0.0,1515.0
1,9,0,0,123,420,294,16,1,31,7,1,1,22,19,1,1088.0,73,1,2,0,0,1,1,38.0,0.0,1.0,97.0
1,1,0,0,67,3,0,0,0,0,0,0,0,1,1,1,0.0,29,1,4,3,0,2,2,51.0,0.0,0.0,49.0
1,0,0,0,1081,16444,3098,809,832,985,897,163,27,686,549,2,1790.0,62,1,3,1,0,1,2,40.0,0.0,1.0,2419.0
1,0,0,1,48,6,0,0,0,0,0,1,0,1,1,1,0.0,75,2,2,1,0,0,3,25.0,0.0,0.0,2602.0
1,4,0,1,132,2089,70,4,14,29,31,234,22,214,190,2,235.0,39,2,5,1,0,0,4,39.0,0.0,0.0,89.0
1,0,1,1,221,503,32,2,0,0,4,19,6,77,60,1,417.0,57,3,4,0,0,1,4,33.0,0.0,0.0,816.0
1,1,0,1,44,61,11,0,0,0,0,1,0,23,20,1,758.0,40,2,4,1,0,0,2,91.0,0.0,0.0,957.0
1,1,0,0,420,20,12,0,0,0,0,1,0,6,5,2,0.0,90,1,0,0,0,3,3,13.0,0.0,0.0,835.0
1,0,0,2,67,11,0,0,0,0,0,2,0,4,3,1,767.0,54,5,5,3,0,2,3,55.0,0.0,1.0,14317.0
1,0,0,0,114,1,0,0,0,0,0,0,0,2,2,1,78.0,24,3,3,1,0,2,3,48.0,0.0,1.0,3166.0
1,1,0,-1,108,32,2,0,0,3,0,-2,2,3,3,1,727.0,27,0,0,0,0,0,3,4.0,1.0,0.0,0.0
1,9,0,0,826,105,185,0,0,7,0,1,0,8,8,1,172.0,41,0,1,0,0,2,4,5.0,0.0,0.0,0.0
1,2,1,2,549,2239,391,2,0,7,15,210,61,206,177,1,1414.0,99,0,4,1,0,1,3,48.0,6.0,0.0,0.0
1,0,1,1,40,9334,205,129,308,513,142,26,8,209,184,1,979.0,73,0,2,1,0,0,1,52.0,2.0,0.0,0.0
1,12,0,3,281,75,14,0,0,0,2,9,1,12,12,1,555.0,95,3,7,0,0,1,5,75.0,1.0,0.0,712.0
1,0,0,0,244,3,0,0,0,0,0,0,0,2,2,2,0.0,30,1,3,1,0,3,3,49.0,0.0,1.0,2432.0
1,0,0,0,176,1615,67,1,82,94,12,-1,0,38,37,1,1607.0,31,2,2,0,0,1,2,21.0,0.0,0.0,224.0
1,1,0,2,110,13,0,0,0,0,0,-3,2,5,5,1,0.0,48,1,1,1,0,3,3,17.0,0.0,0.0,249.0
1,4,0,-3,60,11,0,0,0,0,0,-4,0,8,8,1,50.0,34,1,0,0,0,2,2,13.0,1.0,1.0,342.0
1,3,0,0,914,105,118,0,0,1,2,1,1,10,8,2,1085.0,108,1,10,5,0,1,4,83.0,0.0,1.0,272.0
1,2,0,2,68,617,73,1,2,2,6,4,1,48,46,1,1559.0,32,1,11,1,0,3,4,101.0,0.0,0.0,393.0
1,7,0,0,2629,318,35,2,2,6,4,16,3,33,27,1,234.0,48,3,2,0,0,1,2,42.0,2.0,0.0,2377.0
1,0,0,0,125,101,48,0,0,1,1,0,0,24,23,1,288.0,51,3,4,1,0,3,3,53.0,3.0,0.0,1871.0
1,5,0,0,1523,62,12,0,0,0,0,2,0,8,6,1,81.0,38,1,4,0,0,1,3,27.0,0.0,0.0,334.0
1,2,0,3,475,66,2,0,0,0,0,7,0,11,11,2,332.0,32,1,3,1,0,1,5,60.0,0.0,0.0,262.0
1,6,0,4,360,374,57,3,0,19,0,7,1,15,14,2,45.0,58,1,1,0,0,2,5,15.0,0.0,0.0,211.0
1,2,0,2,430,13,0,0,0,0,0,2,0,1,1,1,0.0,48,3,3,0,0,2,3,45.0,0.0,0.0,975.0
1,0,1,1,111,27828,1701,1039,428,1281,1347,62,14,190,178,1,2649.0,27,1,2,0,0,3,4,16.0,1.0,0.0,162.0
1,0,0,0,101,34,11,0,0,0,2,-4,0,17,14,1,271.0,34,2,7,3,0,1,3,54.0,0.0,0.0,1253.0
1,3,0,2,388,60,6,0,0,1,2,1,0,15,14,1,242.0,77,2,6,0,0,2,3,76.0,0.0,1.0,3199.0
1,0,0,1,66,2432,133,12,5,5,18,12,4,228,210,1,1600.0,30,1,1,0,0,0,2,15.0,0.0,0.0,194.0
1,3,0,1,196,1746,157,2,9,70,34,26,9,89,77,1,821.0,69,0,1,0,0,2,4,21.0,0.0,0.0,0.0
1,4,1,0,175,16,0,0,0,0,0,2,2,5,4,1,13.0,30,0,1,1,0,1,3,22.0,0.0,0.0,0.0
1,1,0,1,88,75,9,0,1,2,2,4,0,11,11,2,756.0,74,2,7,2,0,4,4,82.0,0.0,0.0,408.0
1,0,0,0,587,1,0,0,0,0,0,-5,0,4,3,1,0.0,74,1,1,0,0,2,4,23.0,0.0,1.0,4715.0
1,2,0,1,145,2567,1439,21,83,118,64,37,8,117,110,1,2235.0,43,3,1,0,0,2,5,10.0,1.0,1.0,1064.0
1,3,0,1,149,8,0,0,0,0,0,1,0,1,1,2,0.0,63,1,8,1,0,1,1,63.0,0.0,0.0,162.0
1,1,0,0,137,47,0,0,0,1,2,6,1,4,4,1,14.0,53,1,4,0,0,3,4,55.0,0.0,0.0,57.0
1,0,0,0,53,10052,1038,3,464,619,58,4,2,16,15,1,1796.0,47,0,1,1,0,1,4,48.0,0.0,0.0,0.0
1,0,0,1,76,46,0,0,0,1,0,0,2,17,16,1,289.0,21,1,0,0,0,4,4,27.0,0.0,0.0,1085.0
1,11,0,0,455,650,298,8,3,18,4,2,3,24,24,1,2218.0,51,3,9,2,0,0,2,48.0,0.0,0.0,3866.0
1,0,0,1,410,305,150,5,6,10,2,5,1,16,13,2,223.0,38,2,6,1,0,2,4,50.0,1.0,0.0,402.0
1,0,0,1,102,8,0,0,0,0,0,1,0,3,3,5,0.0,45,3,6,3,0,2,4,68.0,0.0,1.0,207.0
1,7,0,-1,34,30,1,0,0,0,5,-2,0,10,6,1,0.0,48,4,3,1,0,3,3,26.0,0.0,0.0,1392.0
1,0,0,0,43,3,0,0,0,0,0,0,0,1,1,1,798.0,80,3,3,1,0,0,1,48.0,0.0,0.0,179.0
1,0,0,0,319,2904,1767,31,4,11,17,196,44,563,475,2,744.0,37,1,2,0,0,1,1,17.0,0.0,0.0,30.0
1,2,0,0,200,45,41,0,0,0,0,7,0,2,2,1,1.0,45,1,5,3,0,1,2,37.0,0.0,0.0,509.0
1,0,0,0,252,8,0,0,0,0,0,0,0,1,1,2,0.0,31,0,0,1,0,1,3,26.0,0.0,0.0,0.0
1,7,1,0,70,1085,706,26,11,28,67,119,15,461,368,1,915.0,63,1,3,2,0,4,5,27.0,0.0,0.0,230.0
1,0,0,0,99,1,0,0,0,0,0,0,0,1,1,1,51.0,23,2,4,1,0,1,4,31.0,1.0,1.0,1626.0
1,0,0,1,249,426,45,4,3,3,9,18,7,50,34,2,142.0,58,1,7,0,0,1,3,72.0,0.0,0.0,788.0
1,0,0,0,407,15,0,0,0,1,0,0,0,5,4,1,13.0,43,1,4,3,0,0,2,32.0,0.0,0.0,74.0
1,0,0,0,1544,16,1,0,0,0,0,-1,0,6,6,1,18.0,59,1,0,1,0,4,5,14.0,0.0,0.0,1081.0
1,1,0,1,54,6,0,0,0,0,0,1,0,1,1,1,0.0,62,0,1,0,0,1,3,24.0,0.0,1.0,0.0
1,8,0,-1,79,68,161,0,0,-1,0,0,0,11,10,1,367.0,28,1,0,0,0,1,3,45.0,0.0,1.0,619.0
1,7,0,-5,363,45,80,0,0,2,0,-5,0,9,9,3,418.0,59,3,2,1,0,2,3,46.0,0.0,0.0,409.0
1,2,0,1,137,1466,1074,1,17,34,17,4,1,170,148,1,1672.0,36,2,4,0,0,2,5,28.0,0.0,1.0,1810.0
1,0,0,2,177,8797,1139,30,338,792,150,14,4,26,24,4,2270.0,66,1,4,1,0,2,3,48.0,2.0,1.0,624.0
1,2,0,0,35,3,0,0,0,0,0,0,0,1,1,1,0.0,40,1,12,2,0,2,4,116.0,1.0,0.0,829.0
1,3,0,-2,45,4249,108,37,158,297,34,-1,0,13,12,2,806.0,64,1,2,1,0,1,1,30.0,0.0,0.0,67.0
1,0,1,4,343,385,290,0,5,10,21,3,2,12,12,1,1492.0,56,3,4,1,0,1,5,27.0,0.0,0.0,292.0
1,0,0,0,33,80,37,0,2,2,0,3,1,19,19,1,31.0,39,0,1,0,0,1,3,3.0,2.0,1.0,0.0
1,5,0,-4,111,205,27,0,5,14,3,3,1,13,13,2,360.0,30,2,3,0,0,2,3,25.0,0.0,0.0,977.0
1,0,0,5,576,333,43,4,0,0,3,17,3,79,65,1,823.0,35,1,8,5,0,2,3,70.0,0.0,0.0,59.0
1,0,0,0,101,25,1,0,0,1,1,0,0,6,6,1,1430.0,69,0,1,0,0,1,1,8.0,1.0,0.0,0.0
1,1,0,1,19,100,15,0,0,4,3,-3,0,19,17,2,131.0,37,1,3,0,0,2,2,35.0,1.0,0.0,368.0
1,1,0,0,26,3,0,0,0,0,0,0,0,2,2,2,0.0,62,0,5,2,0,2,2,57.0,0.0,0.0,0.0
1,4,1,2,39,686,18,0,0,13,16,6,2,57,52,1,1924.0,57,0,2,0,0,1,2,25.0,0.0,0.0,0.0
1,2,0,2,418,2928,1014,216,120,276,103,174,81,527,479,2,1315.0,35,2,2,1,0,2,3,62.0,0.0,1.0,83.0
1,3,0,0,1312,16,5,0,0,0,2,-1,0,13,11,4,1.0,46,1,0,0,0,4,5,36.0,1.0,0.0,69.0
1,0,0,0,44,475,194,7,15,28,22,23,1,45,39,1,378.0,28,3,4,0,0,1,1,58.0,0.0,0.0,445.0
1,0,0,1,88,1177,15,1,0,5,4,17,0,38,33,1,1626.0,54,1,1,0,0,0,3,12.0,0.0,1.0,683.0
1,0,0,0,218,101,10,0,0,10,0,-1,0,6,5,3,78.0,98,1,4,1,0,2,3,56.0,0.0,1.0,204.0
1,0,1,1,64,1129,87,6,15,17,38,7,3,52,50,1,2496.0,144,4,2,2,0,2,5,54.0,0.0,0.0,317.0
1,0,0,0,416,203,27,0,0,0,2,-1,0,45,36,1,134.0,55,1,5,2,0,1,3,51.0,0.0,0.0,355.0
1,0,0,2,410,3579,168,7,180,189,24,110,31,183,158,2,539.0,73,3,12,4,0,1,3,126.0,0.0,1.0,1578.0
1,1,0,0,60,5,0,0,0,0,0,0,0,5,4,2,137.0,35,7,0,1,0,1,3,35.0,0.0,0.0,2355.0
1,0,0,2,397,2558,831,13,42,100,38,16,4,125,103,1,2036.0,53,0,4,3,0,3,5,38.0,2.0,0.0,0.0
1,4,0,-2,40,1,0,0,0,0,0,-2,0,1,1,1,1059.0,66,0,2,0,0,1,2,16.0,0.0,0.0,0.0
1,5,5,15,3719,779,54,10,15,28,13,35,9,26,25,1,1044.0,68,2,8,3,0,2,5,204.0,2.0,0.0,515.0
1,0,0,1,512,158,42,0,3,5,0,1,0,15,13,1,626.0,58,0,5,1,0,2,3,60.0,0.0,0.0,0.0
1,0,1,0,124,2614,480,6,76,98,52,45,9,228,190,1,1451.0,31,0,3,0,0,0,2,26.0,0.0,0.0,0.0
1,1,0,0,614,3,0,0,0,0,0,0,0,1,1,1,0.0,52,1,1,0,0,0,2,11.0,1.0,0.0,2620.0
1,2,0,1,455,18,0,0,0,0,0,0,0,9,7,2,506.0,45,2,5,0,0,2,5,32.0,0.0,0.0,867.0
1,2,0,0,24,1,0,0,0,0,0,-1,0,15,8,1,532.0,34,1,4,2,0,1,2,24.0,0.0,0.0,852.0
1,5,0,11,247,154,10,0,0,0,0,13,0,9,9,3,1444.0,38,3,3,1,0,1,1,28.0,0.0,0.0,125.0
1,0,0,0,450,102,32,0,1,6,0,0,0,8,8,1,468.0,48,0,1,1,0,0,3,9.0,0.0,0.0,0.0
1,0,0,0,58,10,0,0,0,0,0,0,0,2,2,2,109.0,35,1,4,0,0,3,3,44.0,0.0,0.0,285.0
1,2,0,0,75,46,6,0,1,3,0,3,0,9,7,2,472.0,38,1,5,3,0,2,3,66.0,0.0,0.0,315.0
1,0,0,1,49,13,0,0,0,0,0,1,0,2,2,1,171.0,33,1,8,1,0,2,2,59.0,1.0,0.0,49.0
1,0,0,1,529,71,28,0,0,1,0,4,0,7,7,2,3.0,53,4,8,0,0,1,3,40.0,0.0,1.0,567.0
1,0,0,0,90,1130,173,7,29,57,13,5,0,15,12,1,198.0,43,0,6,1,0,1,3,69.0,0.0,0.0,0.0
1,12,0,1,92,45,1,0,0,3,0,1,0,4,3,1,928.0,30,1,3,6,0,1,1,112.0,0.0,0.0,586.0
1,7,0,0,233,692,26,2,0,37,5,15,2,30,26,1,1691.0,70,2,5,1,0,1,3,36.0,1.0,0.0,643.0
1,0,0,0,203,13622,1095,3,176,815,67,254,64,500,435,1,1640.0,41,0,1,2,0,1,3,36.0,0.0,0.0,0.0
1,4,0,0,110,154,66,1,3,5,3,0,0,3,3,1,2438.0,25,1,6,1,0,0,3,26.0,0.0,0.0,236.0
1,0,0,0,551,321,130,1,0,0,4,8,1,53,45,1,1093.0,47,3,3,1,0,2,4,27.0,0.0,1.0,1307.0
1,0,0,4,1257,29,0,0,0,0,0,4,0,3,3,1,3.0,31,1,2,0,0,4,4,11.0,0.0,0.0,368.0
1,1,0,0,47,1,0,0,0,0,1,0,0,1,1,5,0.0,52,2,10,2,0,2,4,53.0,0.0,1.0,1279.0
1,7,0,3,219,54,14,0,0,0,3,3,0,4,4,1,506.0,64,2,3,2,0,3,4,33.0,0.0,0.0,728.0
1,0,0,0,36,4,0,0,0,0,0,-1,0,4,4,1,48.0,66,0,4,0,0,1,1,53.0,1.0,0.0,0.0
1,6,0,0,52,20,5,0,0,0,0,2,0,5,5,1,0.0,33,2,2,0,0,2,2,20.0,0.0,0.0,158.0
1,1,2,6,481,33,3,0,0,0,1,6,2,1,1,2,583.0,49,2,1,0,0,1,4,19.0,0.0,1.0,1159.0
1,1,0,1,206,40,5,0,0,0,0,-2,0,9,9,3,10.0,71,1,6,2,0,1,3,103.0,1.0,0.0,207.0
1,0,0,0,138,76,5,0,0,-1,1,12,0,16,14,2,146.0,66,1,7,3,1,2,3,101.0,0.0,0.0,191.0
1,7,1,1,692,546,57,1,0,14,14,13,5,68,61,3,1622.0,82,1,6,1,0,0,1,60.0,2.0,0.0,634.0
1,4,0,0,175,2138,133,0,58,65,18,6,3,43,37,1,2192.0,64,2,3,1,0,2,4,32.0,1.0,0.0,247.0
1,0,0,0,21,374,75,1,0,0,4,13,1,101,90,1,407.0,48,2,3,2,0,1,1,42.0,0.0,1.0,433.0
1,0,0,0,798,362,27,0,0,-1,0,38,6,20,17,3,496.0,46,0,5,0,0,0,3,50.0,0.0,0.0,0.0
1,1,0,0,47,64,44,0,0,0,3,1,0,19,16,1,996.0,60,1,7,3,0,5,5,74.0,0.0,1.0,345.0
1,1,0,-1,64,28,0,0,0,0,0,4,0,6,4,1,688.0,58,1,4,0,0,1,2,95.0,0.0,0.0,1065.0
1,5,1,1,140,43,10,0,0,0,0,4,2,7,6,3,105.0,57,1,2,0,0,1,1,25.0,0.0,0.0,30.0
1,6,0,0,117,6,0,0,0,0,0,0,0,3,3,2,919.0,45,2,3,0,0,1,2,60.0,2.0,0.0,4548.0
1,0,0,1,104,373,28,0,1,1,1,5,1,40,36,2,1852.0,28,3,4,4,1,3,4,56.0,1.0,0.0,2156.0
1,7,3,10,950,39233,3907,137,1855,2825,1350,132,25,181,159,2,752.0,56,1,5,1,0,1,4,175.0,3.0,1.0,175.0
1,0,0,1,19,400,62,1,1,2,8,11,4,69,61,1,800.0,58,2,1,1,0,0,4,35.0,0.0,0.0,172.0
1,0,0,-1,22,496,97,0,2,14,7,14,3,51,46,1,658.0,42,2,6,2,0,1,3,41.0,0.0,0.0,199.0
1,2,0,0,100,402,2,0,13,13,1,0,0,6,5,1,1356.0,59,1,0,0,0,1,3,14.0,1.0,0.0,69.0
