answer,post_answer_count,post_comment_count,post_favorite_count,post_score,post_view_count,users_reputation,users_up_votes,users_down_votes,score_prev_acceptans,score_prev_ans,score_prev_comment,score_prev_question,score_prev_favquestion,age_user,title_length,num_block_code,num_i_sentences,num_wh_words,num_y_sentences,tags_popularity,num_tags,code_length,tag_count
2,1,2,0,0,23,12,0,0,0,0,0,0,0,721.0,66,2,4,2,0,2,3,1456.0,3.0
2,3,4,0,-2,95,12,0,0,0,0,1,-1,1,334.0,50,2,2,0,0,1,2,495.0,2.0
2,1,1,0,0,43,12,0,0,0,0,2,-3,0,50.0,45,0,2,0,0,2,3,0.0,3.0
2,5,0,0,0,545,12,0,0,0,0,0,1,0,179.0,37,1,0,0,0,1,3,218.0,3.0
2,1,4,0,1,166,12,0,0,0,0,0,1,0,0.0,78,0,1,0,0,1,1,0.0,1.0
2,2,2,0,0,91,12,0,0,0,0,0,1,0,107.0,45,3,2,0,0,1,4,141.0,4.0
2,1,0,0,0,63,12,0,0,0,0,0,1,0,582.0,58,1,7,1,0,1,3,1270.0,3.0
2,1,0,0,0,64,12,0,0,0,0,0,-1,0,35.0,56,3,2,0,0,2,5,241.0,5.0
2,2,3,0,-1,33,12,0,0,0,0,0,0,0,83.0,51,1,1,0,0,1,2,44.0,2.0
2,1,3,0,1,58,12,0,0,0,0,0,1,0,111.0,30,1,1,3,0,2,5,224.0,5.0
2,1,3,0,1,47,12,0,0,0,0,0,1,0,322.0,27,2,5,0,0,2,5,679.0,5.0
2,2,9,0,0,82,12,0,0,0,0,1,-2,3,1168.0,49,4,3,1,0,2,2,568.0,2.0
2,2,7,0,1,56,12,0,0,0,0,0,1,0,0.0,61,1,9,4,0,1,3,377.0,3.0
2,1,0,1,1,39,12,0,0,0,1,0,-1,1,12.0,36,1,1,1,0,2,2,201.0,2.0
2,3,4,0,1,838,12,0,0,0,0,0,0,3,6.0,108,1,1,0,0,1,1,1222.0,1.0
2,1,3,0,0,144,12,0,0,0,0,0,1,1,1244.0,56,0,4,3,0,1,2,0.0,2.0
2,1,0,0,0,100,12,0,0,0,0,0,-3,0,244.0,37,2,5,2,0,2,4,658.0,4.0
2,2,2,0,1,63,12,0,0,0,0,0,-5,0,299.0,48,1,3,1,0,2,3,125.0,3.0
2,2,0,0,1,585,12,0,0,0,0,0,1,0,769.0,41,2,3,0,0,0,1,1221.0,1.0
2,2,1,0,0,29,12,0,0,0,0,0,0,0,35.0,68,1,4,1,0,2,3,3113.0,3.0
2,1,0,0,0,121,12,0,0,0,0,0,0,0,565.0,32,4,8,3,0,1,3,3631.0,3.0
1,0,0,0,0,36,12,0,0,0,0,0,0,0,743.0,59,0,2,1,0,2,5,0.0,5.0
2,2,12,0,0,124,12,0,0,0,0,0,0,0,7.0,46,1,4,2,0,1,3,129.0,3.0
2,1,0,0,2,51,11,0,0,0,0,0,2,0,0.0,49,0,2,0,0,3,5,0.0,5.0
2,1,0,0,0,258,11,0,0,0,1,0,0,0,0.0,74,6,2,2,0,1,2,695.0,2.0
2,2,0,0,1,385,11,0,0,0,0,0,2,0,91.0,32,1,1,0,0,3,4,1083.0,4.0
2,1,5,0,0,51,11,0,0,0,0,0,0,0,2585.0,67,3,2,1,1,0,4,5802.0,4.0
1,0,1,0,0,17,11,0,0,0,0,0,1,0,1057.0,54,0,0,0,0,0,3,0.0,3.0
2,1,0,0,1,61,11,0,0,0,0,0,1,0,357.0,56,0,5,2,1,0,2,0.0,2.0
2,1,7,0,1,146,11,0,0,0,0,0,1,0,0.0,56,1,3,0,0,0,3,1094.0,3.0
2,1,3,0,2,64,11,0,0,0,0,0,2,0,0.0,52,3,3,0,0,2,3,2784.0,3.0
2,1,3,0,0,38,11,0,0,0,0,0,-3,0,216.0,41,1,1,0,0,2,4,1522.0,4.0
2,4,0,0,0,309,11,0,0,0,0,0,0,0,193.0,47,5,1,0,0,1,4,18775.0,4.0
2,2,11,0,1,33,11,0,0,0,0,0,1,0,1474.0,80,3,6,2,0,2,4,688.0,4.0
2,1,1,0,2,58,11,0,0,0,0,0,2,0,0.0,26,0,1,1,0,3,4,0.0,4.0
2,1,0,0,0,39,11,0,0,0,0,0,2,0,202.0,93,0,2,3,0,1,2,0.0,2.0
2,3,12,0,0,65,11,0,0,0,0,0,0,0,0.0,41,2,5,1,0,2,3,846.0,3.0
2,1,0,0,1,32,11,0,0,0,0,0,-4,0,1465.0,48,3,4,1,0,1,1,932.0,1.0
2,1,4,0,0,44,11,0,0,0,0,0,0,0,0.0,82,2,1,0,0,1,1,52.0,1.0
2,1,0,0,0,727,11,0,0,1,1,0,0,0,0.0,85,6,5,4,0,0,2,997.0,2.0
2,2,0,0,1,49,11,0,0,0,0,0,-1,0,2.0,37,2,2,0,0,3,3,2890.0,3.0
1,0,6,0,2,57,11,0,0,0,0,0,2,0,0.0,24,2,8,1,0,1,3,509.0,3.0
1,0,2,0,0,18,11,0,0,0,0,0,0,0,780.0,93,0,1,0,0,2,4,0.0,4.0
1,0,2,0,0,32,11,0,0,0,0,0,0,1,57.0,56,0,3,0,0,1,4,0.0,4.0
2,1,0,0,0,141,11,0,0,0,0,0,1,0,0.0,39,3,2,0,0,2,3,2169.0,3.0
2,3,5,0,0,259,11,0,0,0,0,0,-2,0,353.0,41,4,3,0,0,1,2,1369.0,2.0
2,1,7,0,2,92,11,0,0,0,0,0,2,0,0.0,59,1,4,0,0,2,4,486.0,4.0
2,1,0,0,0,412,11,0,0,0,0,2,0,0,862.0,35,1,0,1,0,1,3,1417.0,3.0
1,0,2,0,0,30,11,0,0,0,0,0,2,0,1568.0,41,1,1,1,0,1,3,42.0,3.0
2,1,0,0,2,305,11,0,0,0,0,0,2,0,0.0,105,6,1,1,0,1,4,1533.0,4.0
2,1,0,0,0,37,11,0,0,0,0,0,0,0,172.0,77,0,1,0,0,0,2,0.0,2.0
1,0,0,1,2,28,11,0,0,0,0,0,2,1,0.0,114,0,1,0,0,0,2,0.0,2.0
2,1,0,0,1,173,11,0,0,0,0,1,1,0,320.0,77,0,1,0,0,1,4,0.0,4.0
2,1,3,1,0,30,11,0,0,0,0,0,0,1,0.0,101,1,1,1,0,2,3,1112.0,3.0
2,1,0,0,0,16,11,0,0,0,1,0,0,0,293.0,27,0,2,1,1,1,2,0.0,2.0
1,0,0,0,1,93,11,0,0,0,0,0,1,0,1189.0,44,0,5,2,0,2,3,0.0,3.0
2,2,6,0,-1,18,11,0,0,0,1,0,-1,0,1794.0,46,0,0,0,0,1,2,0.0,2.0
2,1,4,0,0,143,11,0,0,0,1,0,0,0,1698.0,30,1,1,1,0,2,3,100.0,3.0
2,3,0,0,1,46,11,0,0,0,0,0,2,0,0.0,70,2,5,1,0,1,4,314.0,4.0
2,1,2,0,1,78,11,0,0,0,0,0,-2,0,896.0,77,5,7,1,0,2,2,232.0,2.0
1,0,0,0,0,20,11,0,0,0,0,0,1,0,0.0,57,2,4,0,0,1,4,330.0,4.0
2,1,0,0,0,64,11,0,0,0,0,0,2,0,1.0,66,0,8,1,0,3,5,0.0,5.0
2,1,2,0,0,24,11,0,0,0,0,0,0,0,198.0,30,0,0,0,0,1,3,0.0,3.0
2,1,5,0,1,269,11,0,0,0,0,0,1,0,640.0,115,0,4,3,1,0,2,0.0,2.0
2,1,7,0,0,310,11,0,0,0,1,0,0,0,1304.0,51,0,1,0,0,0,1,0.0,1.0
2,2,1,0,0,38,11,0,0,0,0,0,2,2,907.0,48,2,5,0,0,3,3,1986.0,3.0
1,0,1,0,0,14,11,0,0,0,0,0,2,0,160.0,76,0,0,2,0,2,3,0.0,3.0
1,0,2,0,0,149,11,0,0,0,0,0,1,0,1230.0,39,1,0,0,0,1,4,1707.0,4.0
1,0,0,1,2,138,11,0,0,0,0,0,2,1,0.0,29,0,6,0,0,1,2,0.0,2.0
2,3,1,0,1,118,11,0,0,0,0,0,-1,0,292.0,47,2,4,0,0,2,2,1228.0,2.0
2,1,0,0,1,971,11,0,0,0,0,1,2,0,0.0,26,0,2,1,0,1,2,0.0,2.0
2,1,5,0,0,30,11,0,0,0,0,0,-2,2,0.0,67,0,0,0,0,1,2,0.0,2.0
2,1,0,0,0,27,11,0,0,0,0,0,2,1,74.0,55,1,1,0,0,1,3,53.0,3.0
1,0,3,1,2,95,11,0,0,0,0,0,2,1,0.0,31,0,2,1,1,0,2,0.0,2.0
2,3,11,2,0,83,11,0,0,0,0,0,0,2,68.0,23,1,5,4,0,1,2,289.0,2.0
2,1,4,1,-2,63,11,0,0,0,1,0,-9,1,0.0,34,1,3,0,0,4,5,224.0,5.0
2,1,0,0,0,434,11,0,0,0,0,0,0,0,568.0,45,3,6,2,0,2,4,1506.0,4.0
2,1,0,0,1,40,11,0,0,0,0,1,1,0,7.0,45,0,4,3,0,2,4,0.0,4.0
2,2,2,0,2,84,11,0,0,0,0,0,2,0,0.0,49,1,5,1,0,1,3,296.0,3.0
2,1,1,0,0,65,11,0,0,0,0,0,-3,0,0.0,73,1,5,2,2,2,3,1357.0,3.0
1,0,1,0,0,12,11,0,0,0,0,0,2,0,87.0,60,0,2,0,0,0,3,0.0,3.0
2,1,2,0,2,116,11,0,0,0,0,0,2,0,0.0,118,5,6,2,0,1,2,1105.0,2.0
1,0,2,0,1,231,11,0,0,0,0,0,1,0,79.0,88,3,5,4,0,2,5,12341.0,5.0
1,0,14,0,1,101,11,0,0,0,1,3,-5,0,36.0,22,4,5,3,1,2,2,10564.0,2.0
2,1,15,0,0,74,11,0,0,0,0,0,2,0,34.0,55,0,3,1,0,0,4,0.0,4.0
2,1,0,0,0,103,11,0,0,0,1,0,0,0,120.0,47,0,1,0,0,0,3,0.0,3.0
2,3,0,0,1,65,11,0,0,0,0,0,-4,0,65.0,40,0,2,1,1,1,3,0.0,3.0
1,0,3,0,0,96,11,0,0,0,0,0,1,0,829.0,37,2,3,3,0,1,4,1958.0,4.0
2,1,0,1,1,86,11,0,0,0,0,0,1,1,0.0,57,2,1,2,0,1,1,4513.0,1.0
2,2,3,0,2,29,11,0,0,0,-1,1,2,0,0.0,43,1,6,4,0,1,2,200.0,2.0
1,0,0,0,0,203,11,0,0,0,1,1,0,0,17.0,47,3,10,2,0,2,5,571.0,5.0
2,1,1,0,2,72,11,0,0,0,0,0,2,0,0.0,53,3,3,3,0,2,5,2255.0,5.0
2,1,6,0,2,64,11,0,0,0,0,0,2,0,0.0,38,1,2,0,0,1,2,759.0,2.0
2,3,4,0,0,495,11,0,0,0,0,0,1,0,183.0,73,0,4,2,1,3,4,0.0,4.0
1,0,5,1,0,81,11,0,0,0,1,0,0,1,767.0,59,2,2,0,0,2,3,713.0,3.0
1,0,0,0,2,86,11,0,0,0,0,0,2,0,0.0,81,0,3,2,0,0,2,0.0,2.0
2,3,2,0,2,332,11,0,0,0,0,0,2,0,0.0,96,1,1,0,0,3,3,356.0,3.0
2,1,4,0,0,105,11,0,0,0,0,0,-3,0,118.0,62,2,7,5,0,2,4,4070.0,4.0
2,1,3,1,2,426,11,0,0,0,0,0,2,1,0.0,129,5,1,1,2,1,4,1586.0,4.0
2,1,4,0,2,85,11,0,0,0,0,0,2,0,547.0,65,1,3,0,0,1,4,282.0,4.0
2,2,2,0,2,527,11,0,0,0,0,0,2,0,0.0,30,3,4,2,0,0,3,5298.0,3.0
1,0,0,0,0,35,11,0,0,0,0,0,2,0,400.0,43,0,2,1,0,0,1,0.0,1.0
1,0,2,0,0,57,11,0,0,0,0,0,1,0,39.0,28,1,0,0,0,2,3,143.0,3.0
2,1,4,0,0,239,11,0,0,0,0,0,1,0,99.0,50,1,5,1,0,1,3,1137.0,3.0
1,0,2,0,1,89,11,0,0,0,0,0,2,0,125.0,53,0,4,0,0,2,5,0.0,5.0
2,1,0,0,0,149,11,0,0,0,0,0,1,0,2.0,34,1,0,0,0,1,3,303.0,3.0
2,1,4,0,2,273,11,0,0,0,0,0,2,0,0.0,64,1,4,1,0,1,2,75.0,2.0
1,0,0,0,1,287,11,0,0,0,0,0,2,0,175.0,130,3,2,6,1,4,4,4973.0,4.0
1,0,0,0,2,91,11,0,0,0,0,0,2,0,0.0,75,2,3,1,0,3,5,1480.0,5.0
2,1,0,0,0,38,11,0,0,0,0,0,0,2,195.0,62,2,4,2,0,0,3,584.0,3.0
1,0,6,0,2,32,11,0,0,0,0,0,2,0,0.0,42,1,4,0,0,3,5,318.0,5.0
2,1,0,0,0,24,11,0,0,0,0,0,0,0,433.0,61,0,5,2,0,1,5,0.0,5.0
1,0,3,0,2,69,11,0,0,0,0,0,2,0,0.0,51,1,3,0,0,2,3,986.0,3.0
2,2,1,0,1,67,11,0,0,0,0,0,0,1,363.0,90,2,3,0,0,2,3,130.0,3.0
2,1,5,0,1,132,11,0,0,0,0,1,1,0,293.0,60,2,16,2,0,1,2,47.0,2.0
2,1,0,0,0,81,11,0,0,0,0,0,0,0,752.0,41,2,3,0,0,2,4,736.0,4.0
2,1,2,0,0,138,10,0,0,0,0,0,0,2,206.0,39,2,2,1,0,3,4,1212.0,4.0
2,1,0,0,0,58,10,0,0,0,0,0,1,0,704.0,73,2,5,5,0,2,3,915.0,3.0
2,1,1,0,1,36,10,0,0,0,0,2,1,0,20.0,36,1,7,1,0,0,1,96.0,1.0
2,1,0,0,0,196,10,0,0,0,0,0,0,0,1271.0,33,0,1,0,1,1,3,0.0,3.0
2,1,0,0,0,66,10,0,0,0,0,0,0,0,8.0,28,2,1,0,0,2,3,461.0,3.0
2,1,1,0,0,36,10,0,0,0,0,0,-8,0,255.0,52,1,1,0,0,2,5,271.0,5.0
2,2,2,0,0,55,10,0,0,0,0,0,0,0,8.0,33,1,4,1,0,1,1,1078.0,1.0
1,0,6,0,0,43,10,0,0,0,0,0,1,0,275.0,52,0,3,2,0,1,2,0.0,2.0
2,2,0,0,1,93,10,0,0,0,0,0,1,0,1477.0,39,1,2,2,0,2,4,1077.0,4.0
2,1,0,0,1,33,10,0,0,0,0,1,1,0,79.0,42,1,0,1,0,2,2,220.0,2.0
2,1,1,0,0,181,10,0,0,0,0,0,0,0,0.0,60,0,6,2,0,0,5,0.0,5.0
2,2,9,0,-2,73,10,0,0,0,0,0,-8,0,35.0,41,0,0,0,0,0,1,0.0,1.0
2,1,3,0,1,45,10,0,0,0,0,0,-2,0,102.0,47,1,0,0,0,2,3,530.0,3.0
2,1,4,1,0,30,10,0,0,0,0,0,-1,1,0.0,19,2,7,2,0,0,2,51.0,2.0
2,1,0,0,0,120,10,0,0,0,0,0,0,0,347.0,31,2,2,0,0,2,3,597.0,3.0
2,1,0,1,0,37,10,0,0,0,0,0,0,2,439.0,68,2,3,0,0,2,2,493.0,2.0
2,1,1,0,1,72,10,0,0,0,0,0,1,1,9.0,22,1,0,0,0,0,3,2442.0,3.0
2,1,5,0,0,226,10,0,0,0,0,0,-2,1,0.0,49,2,3,0,0,2,3,793.0,3.0
2,2,1,0,0,34,10,0,0,0,0,0,0,0,1756.0,47,2,6,1,0,1,3,1904.0,3.0
2,1,0,0,0,83,10,0,0,0,0,0,1,1,1331.0,79,2,1,1,0,2,3,1277.0,3.0
1,0,5,0,0,188,10,0,0,0,0,1,1,0,302.0,43,0,10,3,0,1,4,0.0,4.0
2,1,7,0,1,85,10,0,0,0,0,0,1,0,972.0,56,1,2,0,0,3,4,896.0,4.0
1,0,2,0,1,23,10,0,0,0,0,2,1,0,128.0,32,2,2,0,0,1,3,262.0,3.0
2,1,0,0,1,38,10,0,0,0,0,0,1,0,989.0,41,4,18,2,0,2,3,5177.0,3.0
1,0,2,0,0,146,10,0,0,0,0,0,1,0,12.0,84,1,1,2,0,3,5,143.0,5.0
2,1,4,0,-1,49,10,0,0,0,0,0,0,0,521.0,53,0,0,0,0,1,3,0.0,3.0
2,1,0,0,-1,28,10,0,0,0,0,0,-3,0,379.0,31,1,3,0,0,1,1,213.0,1.0
2,1,4,0,-2,61,10,0,0,0,0,0,-1,1,48.0,26,2,4,1,0,4,4,2610.0,4.0
1,0,3,0,0,33,10,0,0,0,0,0,1,0,35.0,65,1,4,1,0,1,4,346.0,4.0
1,0,0,0,0,35,10,0,0,0,0,0,-1,0,401.0,56,0,2,0,0,0,3,0.0,3.0
2,1,0,1,1,219,10,0,0,0,0,0,1,1,0.0,110,0,4,0,1,2,4,0.0,4.0
2,2,6,1,-2,84,10,0,0,0,0,0,-5,1,328.0,28,0,0,2,0,2,3,0.0,3.0
2,1,0,0,0,49,10,0,0,0,-2,2,-2,1,128.0,41,3,3,1,0,2,3,18687.0,3.0
2,2,5,0,-1,694,10,0,0,0,-1,0,-2,0,2.0,32,1,4,0,0,3,4,903.0,4.0
2,1,0,0,0,395,10,0,0,0,0,0,1,0,9.0,56,1,5,1,0,3,4,671.0,4.0
2,2,3,0,0,76,10,0,0,0,0,0,0,0,658.0,67,1,3,0,0,4,4,135.0,4.0
2,2,2,0,0,28,10,0,0,0,0,0,1,0,421.0,35,2,4,0,0,1,1,180.0,1.0
1,0,1,0,0,15,10,0,0,0,0,0,1,0,49.0,73,1,0,0,0,2,4,160.0,4.0
2,1,5,0,0,54,10,0,0,0,0,1,-1,2,1.0,41,2,4,1,0,2,3,1694.0,3.0
2,1,1,0,0,34,10,0,0,0,0,1,1,1,199.0,26,3,3,0,0,2,3,443.0,3.0
2,1,3,0,-5,35,10,0,0,0,0,0,-5,0,981.0,149,1,0,1,1,2,2,4980.0,2.0
2,3,5,0,0,280,9,0,0,0,0,0,-1,0,152.0,58,1,3,1,0,2,2,218.0,2.0
2,1,0,0,0,56,9,0,0,0,0,0,0,0,945.0,55,1,2,0,1,0,3,912.0,3.0
2,1,0,0,0,17,9,0,0,0,0,1,0,0,34.0,98,3,9,3,0,2,2,2695.0,2.0
1,0,2,0,0,168,9,0,0,0,0,0,1,0,142.0,82,2,3,0,0,1,1,3644.0,1.0
2,1,1,1,1,100,9,0,0,0,0,0,1,1,849.0,58,2,6,0,0,3,5,139.0,5.0
1,0,6,0,0,393,9,0,0,0,0,0,0,0,0.0,96,0,18,1,1,2,3,0.0,3.0
2,3,0,0,1,40,9,0,0,0,0,0,1,0,9.0,58,1,1,0,0,2,3,1630.0,3.0
2,3,2,0,1,30,9,0,0,0,0,0,1,0,0.0,48,2,3,0,0,3,4,543.0,4.0
1,0,4,0,0,36,9,0,0,0,0,0,1,0,441.0,114,2,3,3,0,1,3,313.0,3.0
2,1,0,0,1,274,9,0,0,0,0,0,1,0,609.0,27,4,0,0,0,0,3,88.0,3.0
1,0,1,0,1,51,9,0,0,0,0,0,1,0,0.0,30,1,1,0,0,1,2,88.0,2.0
2,1,3,0,-1,63,9,0,0,0,0,1,-9,0,0.0,39,2,3,0,0,1,2,254.0,2.0
2,3,4,0,0,47,9,0,0,0,0,0,-3,0,66.0,59,1,1,0,0,3,3,201.0,3.0
2,1,0,0,1,44,9,0,0,0,0,0,0,0,194.0,45,2,3,0,1,2,3,1424.0,3.0
2,1,4,0,0,113,9,0,0,0,0,0,-2,0,909.0,44,1,2,1,0,1,3,1608.0,3.0
2,5,2,0,0,56,9,0,0,0,0,0,0,0,85.0,27,1,4,0,0,2,3,335.0,3.0
2,5,5,0,-1,70,9,0,0,0,0,0,-1,0,0.0,54,1,0,0,0,1,1,334.0,1.0
2,2,0,2,-4,61,9,0,0,0,0,0,-5,2,834.0,67,0,2,0,1,1,3,0.0,3.0
1,0,0,0,1,51,9,0,0,0,0,0,1,0,0.0,89,1,0,1,0,1,4,6531.0,4.0
1,0,4,1,1,96,9,0,0,0,0,0,1,1,1473.0,61,3,5,0,0,3,3,829.0,3.0
2,1,1,0,0,38,9,0,0,0,0,0,1,0,7.0,68,0,2,0,2,3,3,0.0,3.0
1,0,2,0,0,81,9,0,0,0,0,0,0,0,282.0,61,2,6,1,0,4,4,664.0,4.0
1,0,2,0,0,73,9,0,0,0,0,0,2,0,258.0,55,2,4,3,1,0,2,563.0,2.0
2,2,8,0,0,129,9,0,0,0,0,0,0,0,27.0,35,0,4,0,0,1,1,0.0,1.0
2,1,5,0,-1,708,9,0,0,0,1,0,-9,0,0.0,59,2,1,1,0,1,3,340.0,3.0
2,1,1,1,0,292,9,0,0,0,0,0,1,1,191.0,46,2,2,0,0,1,3,458.0,3.0
1,0,7,0,0,32,9,0,0,0,0,0,-1,1,0.0,39,2,4,0,0,1,1,182.0,1.0
2,2,0,0,0,51,9,0,0,0,0,1,-2,0,694.0,49,2,3,0,0,1,4,1849.0,4.0
2,1,8,0,0,65,9,0,0,0,0,0,1,0,314.0,30,1,3,2,0,1,1,362.0,1.0
2,1,1,1,0,67,9,0,0,0,0,0,-5,3,315.0,54,6,2,1,0,0,5,1713.0,5.0
2,1,1,0,0,20,9,0,0,0,0,0,1,0,32.0,82,1,5,2,0,1,2,549.0,2.0
2,1,0,0,0,137,8,0,0,0,0,0,0,0,467.0,70,0,5,3,0,0,1,0.0,1.0
2,1,8,0,0,71,8,0,0,0,0,0,0,0,107.0,22,3,3,2,0,1,1,318.0,1.0
2,1,0,2,1,362,8,0,0,0,0,0,-1,2,132.0,31,0,3,1,0,0,1,0.0,1.0
2,1,3,0,0,35,8,0,0,0,0,0,-2,0,47.0,62,3,3,1,0,1,2,994.0,2.0
2,2,0,0,0,54,8,0,0,0,0,0,1,1,15.0,53,0,1,0,0,1,3,0.0,3.0
2,2,1,0,0,28,8,0,0,0,0,0,0,0,2.0,52,1,4,1,0,1,1,120.0,1.0
2,1,5,0,0,111,8,0,0,0,0,1,1,0,0.0,81,2,0,1,0,2,2,866.0,2.0
2,1,0,0,1,171,8,0,0,0,0,0,1,0,801.0,43,2,3,1,0,2,3,881.0,3.0
2,1,0,1,1,298,8,0,0,0,0,0,1,1,0.0,44,3,6,0,0,1,2,470.0,2.0
2,1,0,0,1,80,8,0,0,0,0,0,1,0,33.0,60,2,6,0,0,1,5,585.0,5.0
2,3,1,0,0,2938,8,0,0,0,0,0,-2,1,31.0,52,2,2,1,0,2,4,159.0,4.0
2,2,1,0,0,45,8,0,0,0,0,0,1,0,120.0,49,1,12,6,1,2,3,992.0,3.0
2,1,0,0,1,30,8,0,0,0,0,0,1,0,1.0,134,3,1,0,0,2,2,2514.0,2.0
1,0,0,0,0,41,8,0,0,0,0,0,1,0,360.0,70,2,10,2,1,1,2,1497.0,2.0
2,2,4,0,1,80,8,0,0,0,0,0,1,0,362.0,39,1,8,1,0,2,5,62.0,5.0
2,1,0,0,1,48,8,0,0,0,0,0,1,0,0.0,40,2,3,0,0,1,2,1077.0,2.0
1,0,6,0,0,21,8,0,0,0,0,0,0,1,58.0,26,0,5,0,0,1,5,0.0,5.0
2,1,0,1,1,48,8,0,0,0,0,0,1,1,0.0,61,0,4,1,0,1,2,0.0,2.0
1,0,0,0,0,15,8,0,0,0,0,1,0,0,594.0,28,0,3,3,0,1,1,0.0,1.0
2,1,8,0,-1,48,8,0,0,0,0,0,-2,0,76.0,47,1,5,0,0,2,3,984.0,3.0
2,1,0,0,0,58,8,0,0,0,0,0,0,1,360.0,30,2,1,5,1,2,5,1800.0,5.0
2,1,3,0,-1,101,8,0,0,0,0,0,-1,0,121.0,67,0,2,1,0,2,3,0.0,3.0
1,0,0,0,0,31,8,0,0,0,0,0,0,0,186.0,32,0,3,1,0,1,3,0.0,3.0
2,1,0,0,0,65,8,0,0,0,0,0,0,0,350.0,26,0,4,2,0,2,3,0.0,3.0
2,1,1,0,1,41,8,0,0,0,0,0,1,0,187.0,71,0,1,0,0,1,3,0.0,3.0
2,1,0,0,-3,43,8,0,0,0,0,0,-3,0,648.0,84,0,2,0,0,1,3,0.0,3.0
2,1,0,0,1,26,8,0,0,0,0,0,1,0,793.0,53,2,2,1,0,2,3,438.0,3.0
2,1,0,0,1,30,8,0,0,0,-1,0,1,0,0.0,39,0,2,0,0,1,2,0.0,2.0
1,0,5,0,1,24,8,0,0,0,0,0,0,0,66.0,45,0,6,1,0,3,3,0.0,3.0
1,0,0,0,0,102,8,0,0,0,0,1,-2,0,164.0,39,0,1,2,0,1,3,0.0,3.0
2,2,2,0,1,93,8,0,0,0,0,0,1,0,955.0,91,1,0,0,0,1,2,383.0,2.0
2,1,5,1,-1,54,8,0,0,0,0,0,0,1,620.0,69,1,4,0,0,1,2,122.0,2.0
1,0,0,0,0,16,8,0,0,0,0,0,1,0,86.0,50,0,3,2,0,0,3,0.0,3.0
2,2,1,1,0,47,8,0,0,0,0,0,0,1,395.0,23,1,2,0,0,2,3,21.0,3.0
2,2,0,0,0,1824,8,0,0,0,0,0,0,0,1754.0,95,1,6,1,1,3,4,2784.0,4.0
2,1,8,0,0,63,8,0,0,0,0,0,-2,0,419.0,69,3,6,1,0,1,1,840.0,1.0
2,1,3,0,0,26,8,0,0,0,0,0,1,0,17.0,51,1,5,0,0,1,1,376.0,1.0
2,1,7,1,1,971,8,0,0,0,0,0,1,1,1128.0,50,2,6,1,0,2,3,903.0,3.0
2,1,2,1,1,40,8,0,0,0,0,0,0,1,0.0,36,0,4,2,0,1,2,0.0,2.0
2,1,0,0,0,21,8,0,0,0,0,0,-1,0,363.0,51,0,2,0,0,1,2,0.0,2.0
2,1,1,0,-1,151,8,0,0,0,0,0,-3,1,719.0,120,3,0,1,0,3,4,1912.0,4.0
2,1,0,0,0,143,8,0,0,0,0,0,-2,0,21.0,43,0,4,2,1,1,4,0.0,4.0
2,1,7,0,0,317,8,0,0,0,0,0,0,0,1552.0,25,1,1,0,0,1,5,526.0,5.0
2,3,1,0,-2,179,8,0,0,0,0,0,-3,0,7.0,51,1,2,1,0,2,2,707.0,2.0
2,1,2,0,1,54,8,0,0,0,0,0,1,0,18.0,32,2,0,0,0,3,4,4207.0,4.0
2,1,3,0,0,40,8,0,0,0,0,0,0,0,449.0,36,0,4,0,1,2,3,0.0,3.0
2,1,0,0,0,28,8,0,0,0,0,0,1,0,609.0,95,2,2,0,0,1,2,1066.0,2.0
2,2,0,0,1,328,8,0,0,0,0,0,1,0,685.0,71,2,0,1,0,0,3,340.0,3.0
2,1,6,0,0,165,8,0,0,0,0,1,1,0,0.0,31,1,3,0,0,1,3,1082.0,3.0
2,1,1,0,0,32,8,0,0,0,0,0,0,0,741.0,43,0,1,0,0,1,4,0.0,4.0
2,2,6,0,0,128,8,0,0,0,0,0,0,0,0.0,48,1,6,2,0,1,3,180.0,3.0
2,1,2,1,0,518,8,0,0,0,0,0,0,1,0.0,28,0,5,1,0,0,3,0.0,3.0
1,0,0,0,0,25,8,0,0,0,0,0,1,0,436.0,40,0,3,1,0,0,1,0.0,1.0
1,0,0,0,0,11,8,0,0,0,0,0,-7,0,2877.0,39,1,1,0,0,0,3,456.0,3.0
2,1,5,0,1,239,8,0,0,0,0,0,1,0,0.0,68,1,7,0,0,1,1,515.0,1.0
2,1,2,0,0,165,8,0,0,0,0,0,-1,0,783.0,43,2,0,0,0,3,5,1853.0,5.0
2,1,0,0,1,37,8,0,0,0,0,0,1,0,0.0,40,1,1,0,0,2,2,1105.0,2.0
2,1,3,0,1,203,8,0,0,0,0,0,1,0,473.0,44,1,0,0,0,2,3,464.0,3.0
2,1,5,1,-1,52,8,0,0,0,0,0,-2,2,752.0,105,0,0,1,0,2,4,0.0,4.0
2,2,0,0,1,729,8,0,0,0,0,0,1,0,0.0,33,0,3,1,0,1,3,0.0,3.0
2,1,0,0,0,86,8,0,0,0,0,0,1,0,0.0,65,1,9,0,1,0,1,170.0,1.0
2,3,2,0,0,56,8,0,0,0,0,0,0,0,1.0,69,4,9,5,0,1,1,797.0,1.0
2,1,6,0,1,59,8,0,0,0,0,0,1,0,0.0,96,1,3,1,0,3,3,538.0,3.0
2,1,5,0,0,64,8,0,0,0,0,0,0,1,2.0,47,1,3,0,0,2,2,612.0,2.0
1,0,0,0,0,83,8,0,0,0,0,0,1,1,760.0,57,0,2,1,0,1,3,0.0,3.0
